NO,시군구,단지명,도로명,위도,경도,bus_count_500m,CCTV_count,school_count,streetlight_count,safety_score_raw,safety_score_normalized,safety_score,동,cluster
5478,서울특별시 강서구 방화동,(620-214),개화동로 561,37.56283597,126.8071473,15,142,2,16,0.865652767,0.359666375,67.98331873,방화동,0
5481,서울특별시 영등포구 영등포동2가,리오파크 오피스텔,영등포로49길 9-8,37.52014131,126.9092684,15,243,0,121,1.269685141,0.528466886,53.496341003,영등포동2가,1
5493,서울특별시 강서구 내발산동,프리즘 파스텔,강서로 335,37.55561764,126.8369803,8,138,16,0,0.630278856,0.26132961,63.06648048,내발산동,0
5495,서울특별시 금천구 가산동,더센티아,가산디지털2로 127-143,37.47847602,126.8768302,14,41,0,1,0.599003521,0.248263101,62.41315505,가산동,0
5498,서울특별시 금천구 가산동,대동리버파크빌,두산로9가길 19-9,37.47270587,126.8911482,8,165,1,0,0.608835372,0.252370746,62.61853728,가산동,0
5506,서울특별시 강서구 방화동,방화투웨니퍼스트,개화동로27가길 23,37.56317401,126.8073057,12,153,2,18,0.778816574,0.323387119,66.16935595,방화동,0
5513,서울특별시 금천구 독산동,Gold Mountain,독산로108길 10,37.47908347,126.9044759,8,377,23,0,1.107694754,0.460788992,73.0394496,독산동,0
5514,서울특별시 금천구 독산동,솔리브오피스텔,두산로 28,37.47006703,126.8909045,10,179,2,0,0.714000763,0.296307749,64.81538746,독산동,0
5521,서울특별시 양천구 신월동,(52-13),남부순환로 323,37.53809316,126.8272359,17,612,35,0,1.936272673,0.806960204,90.34801018,신월동,0
5527,서울특별시 강서구 화곡동,쌍떼포레,강서로5나길 56,37.52872834,126.8451603,6,401,1,13,1.000854428,0.416152218,49.565327636999996,화곡동,1
5532,서울특별시 서대문구 대현동,이대프리젠#3,이화여대5길 38,37.55845401,126.9435714,14,263,3,0,1.023591823,0.425651665,71.28258323,대현동,0
5535,서울특별시 마포구 신공덕동,마포케이씨씨웰츠타워,백범로 202,37.54284101,126.9524639,11,141,1,0,0.675824618,0.280358154,64.01790769,신공덕동,0
5539,서울특별시 마포구 공덕동,아르떼 제나우스,만리재로 101,37.54939217,126.9596988,2,363,8,0,0.786933369,0.326778231,66.33891155,공덕동,0
5545,서울특별시 은평구 갈현동,씨케이  리츠빌,연서로29길 7-15,37.61825628,126.9193277,18,359,1,0,1.341155311,0.558326377,77.91631886,갈현동,0
5555,서울특별시 은평구 응암동,CJ드림시티,은평로 85,37.59954792,126.9171883,13,314,20,0,1.162294808,0.483600325,74.18001626,응암동,0
5562,서울특별시 송파구 가락동,사로말,송이로 80,37.49877141,127.11973,0,126,4,9,0.272536942,0.111868769,38.915406921999995,가락동,1
5565,서울특별시 관악구 봉천동,케이타워 오피스텔,청룡1길 42,37.48089338,126.948605,14,354,0,0,1.178326199,0.490298073,52.16043255499999,봉천동,1
5569,서울특별시 관악구 봉천동,(1666-44),남부순환로 1845-9,37.48095521,126.954834,14,359,1,0,1.192388439,0.49617313,52.366059549999996,봉천동,1
5571,서울특별시 관악구 신림동,케피탈,남부순환로149길 47,37.48367821,126.9145293,13,348,1,64,1.272481605,0.529635219,53.53723267899999,신림동,1
5572,서울특별시 관악구 신림동,e-샤르망오피스텔,관천로 63,37.48443897,126.9247872,9,476,1,0,1.223786152,0.509290767,52.825176844999994,신림동,1
5582,서울특별시 강남구 논현동,논현 아이파크,언주로 615,37.51054185,127.0359454,2,314,1,0,0.662489245,0.274786774,44.617537096999996,논현동,1
5588,서울특별시 관악구 봉천동,파크빌오피스텔,남부순환로216길 41,37.47981879,126.9495453,12,287,1,0,0.984247278,0.409213924,49.322487339999995,봉천동,1
5594,서울특별시 송파구 석촌동,백제24시찜질방인삼사우나,백제고분로 293,37.50287451,127.0989868,6,214,0,13,0.648682384,0.269018412,44.415644406,석촌동,1
5595,서울특별시 송파구 삼전동,레이크시티,삼전로8길 8,37.50500821,127.0895774,8,201,0,2,0.675244479,0.280115778,44.804052223,삼전동,1
5605,서울특별시 강남구 세곡동,천석빌딩,헌릉로571길 9,37.46626679,127.1013623,6,142,1,0,0.491723774,0.203442742,42.120495956,세곡동,1
5607,서울특별시 관악구 봉천동,청룡2오피스텔,남부순환로214길 35,37.48003313,126.947667,13,304,28,0,1.181905416,0.491793433,52.21277014099999,봉천동,1
5636,서울특별시 종로구 홍지동,세검정아트오피스텔,자하문로 292,37.59919535,126.960706,0,72,2,0,0.143304742,0.0578769044,52.89384522,홍지동,0
5643,서울특별시 광진구 화양동,엘리시아1차,광나루로20길 36-3,37.54528715,127.0738126,9,51,0,0,0.429470517,0.17743398,58.871699,화양동,0
5652,서울특별시 종로구 숭인동,롯데캐슬 천지인,종로 347,37.57385171,127.0161778,5,271,74,0,1.04264745,0.433612907,71.68064534,숭인동,0
5658,서울특별시 강북구 수유동,두온오피스텔,노해로 38,37.63889671,127.0230706,6,276,0,0,0.735888253,0.305452114,65.27260571,수유동,0
5659,서울특별시 중구 황학동,다베로,난계로13길 10-5,37.56745484,127.0226397,9,268,17,0,0.913751086,0.37976135,68.98806752,황학동,0
5672,서울특별시 동대문구 제기동,제기동오피스텔(유니텔),왕산로19라길 4,37.57890611,127.0339548,10,155,2,42,0.759793666,0.315439546,65.7719773,제기동,0
5687,서울특별시 동대문구 장안동,장안 NEW CITY,장한로 105,37.570089,127.0699459,1,190,2,0,0.39971051,0.165000559,58.25002797,장안동,0
5694,서울특별시 동대문구 전농동,청량리더블유디세븐스,답십리로1길 7,37.5790401,127.0432819,11,247,6,0,0.896613256,0.372601344,68.6300672,전농동,0
5695,서울특별시 중구 묵정동,충무로역 스위트엠,퇴계로 248,37.5622807,126.999597,0,282,2,0,0.53343144,0.220867769,61.04338847,묵정동,0
5704,서울특별시 동대문구 장안동,신부파스칼텔,천호대로83길 32,37.5634784,127.0652196,5,212,1,0,0.584574289,0.242234718,62.1117359,장안동,0
5725,서울특별시 중랑구 면목동,KG TOWER,면목로 293,37.57899535,127.0862591,9,430,2,0,1.143103336,0.475582328,73.77911642,면목동,0
5731,서울특별시 영등포구 여의도동,KCC파크타운,국회대로72길 17,37.52954798,126.9212256,14,22,0,19,0.60244012,0.249698876,43.73946066,여의도동,1
5733,서울특별시 강남구 자곡동,빌리브 파비오 더 까사,자곡로 186,37.47400999,127.1035392,11,121,4,0,0.65299022,0.270818181,44.478636320999996,자곡동,1
5735,서울특별시 영등포구 당산동6가,씨엔에스파크,양평로12가길 2,37.53615772,126.9007824,17,150,11,139,1.262540554,0.525481952,53.39186832,당산동6가,1
5741,서울특별시 서초구 서초동,블루힐65,반포대로30길 9,37.49172153,127.0090575,8,222,8,0,0.748141465,0.310571378,45.869998243999994,서초동,1
5745,서울특별시 강남구 역삼동,강남역 우정에쉐르,테헤란로10길 10,37.4984061,127.0322636,16,271,0,0,1.098516702,0.456954498,50.993407416,역삼동,1
5750,서울특별시 영등포구 문래동5가,금강 노블레스,선유로3길 7-9,37.51475675,126.8865525,1,166,6,88,0.563583763,0.233465095,43.171278339,문래동5가,1
5756,서울특별시 관악구 봉천동,보배오피스텔,관악로17길 31,37.4807672,126.9497885,13,322,1,0,1.086460112,0.45191738,50.817108299999994,봉천동,1
5761,서울특별시 영등포구 대림동,세인트 오피스텔,대림로27길 5,37.49501627,126.8991654,9,403,3,0,1.097717698,0.456620682,50.981723877,대림동,1
5766,서울특별시 금천구 시흥동,시흥해담채,시흥대로75길 13,37.45743094,126.8985484,14,268,1,0,1.023333536,0.425543755,71.27718776,시흥동,0
5805,서울특별시 은평구 응암동,미가 마하나임 응암Ⅰ,은평로 105,37.60009916,126.9194175,16,312,19,0,1.265380961,0.526668645,76.33343223,응암동,0
5809,서울특별시 양천구 신월동,오진오피스텔,오목로 98,37.52330153,126.8483652,7,894,4,6,1.953172404,0.814020735,90.70103675,신월동,0
5822,서울특별시 서대문구 북가좌동,선정오피스텔,증가로 259,37.5836228,126.9111145,11,347,1,0,1.058520331,0.440244431,72.01222154,북가좌동,0
5828,서울특별시 양천구 목동,목동 트라움시티,등촌로 200,37.5472851,126.8635285,2,502,7,0,1.040386579,0.432668339,71.63341693,목동,0
5829,서울특별시 마포구 노고산동,신촌다올노블리움,백범로1길 79-4,37.55604996,126.940963,21,305,2,0,1.357185679,0.565023698,78.25118491,노고산동,0
5848,서울특별시 송파구 방이동,I-SPACE 잠실2,올림픽로 354,37.51611022,127.1095535,12,179,0,0,0.778837182,0.323395728,46.318850493999996,방이동,1
5857,서울특별시 강동구 천호동,힐탑프라자,천호대로 1073,37.5366145,127.1313603,8,294,0,0,0.843711121,0.350499383,67.52496917,천호동,0
5871,서울특별시 강동구 길동,강동 디앤써밋,양재대로 1560,37.5447283,127.1428998,6,276,0,0,0.735888253,0.305452114,65.27260571,길동,0
5879,서울특별시 강서구 방화동,오피앙,금낭화로 146,37.57818916,126.8133024,6,112,20,0,0.526688054,0.218050453,60.90252266,방화동,0
5914,서울특별시 중구 황학동,골드캐슬Ⅱ,난계로17길 58-6,37.56984557,127.0205075,8,207,107,0,1.192852636,0.496367067,74.81835334,황학동,0
5922,서울특별시 동대문구 휘경동,스페이스 에이치,이문로 52,37.59192464,127.0574897,6,304,12,8,0.862402263,0.358308348,67.91541738,휘경동,0
5923,서울특별시 성북구 하월곡동,월곡오피스텔,화랑로11길 17-11,37.60313908,127.0408703,0,192,0,89,0.54820427,0.227039704,61.35198518,하월곡동,0
5925,서울특별시 중랑구 상봉동,상봉 동원데자뷰2차,봉우재로37가길 11,37.5938736,127.0885947,12,346,1,0,1.093854302,0.455006596,72.75032978,상봉동,0
5929,서울특별시 중랑구 면목동,하이원팰리스,겸재로40길 14-7,37.5873461,127.0868978,2,441,2,0,0.903196519,0.375351762,68.76758811,면목동,0
5936,서울특별시 종로구 내수동,경희궁의 아침 2단지,사직로8길 24,37.57396393,126.9712849,9,103,0,0,0.526073318,0.217793623,60.88968114,내수동,0
5942,서울특별시 종로구 관수동,신일 해피트리앤,종로16길 13,37.56945857,126.9887023,14,238,0,0,0.962827642,0.400265024,70.01325119,관수동,0
5962,서울특별시 관악구 봉천동,미륵빌딩,쑥고개로 95,37.47938438,126.9472041,13,272,28,0,1.122457539,0.466956729,51.343485529,봉천동,1
5965,서울특별시 관악구 봉천동,아티크빌딩,중앙길 15-1,37.48384312,126.9536565,8,340,3,0,0.943487971,0.392185111,48.726478878,봉천동,1
5973,서울특별시 관악구 신림동,(1463-38),관천로10길 15,37.48519459,126.9262681,10,473,0,0,1.250631123,0.520506316,53.21772105299999,신림동,1
5974,서울특별시 서초구 방배동,(1031-3),방배로 39,37.47817233,126.9994495,7,126,4,0,0.513512079,0.212545668,42.439098386999994,방배동,1
5976,서울특별시 서초구 서초동,강남역인앤인,서초대로78길 52,37.49322334,127.0287363,21,190,3,0,1.148318377,0.477761118,51.721639137000004,서초동,1
5993,서울특별시 은평구 대조동,보성리엔빌,연서로18길 3-7,37.61270716,126.9179893,11,300,37,0,1.143052574,0.47556112,73.77805602,대조동,0
5997,서울특별시 양천구 신정동,목동대림아크로텔,목동서로 277,37.52243453,126.8694345,14,414,7,22,1.370546813,0.57060584,78.53029201,신정동,0
5997,서울특별시 양천구 신정동,목동대림아크로텔,목동서로 277,37.52243453,126.8694345,14,414,7,22,1.370546813,0.57060584,78.53029201,신정동,0
5997,서울특별시 양천구 신정동,목동대림아크로텔,목동서로 277,37.52243453,126.8694345,14,414,7,22,1.370546813,0.57060584,54.971204406999995,신정동,1
5997,서울특별시 양천구 신정동,목동대림아크로텔,목동서로 277,37.52243453,126.8694345,14,414,7,22,1.370546813,0.57060584,78.53029201,신정동,0
6003,서울특별시 은평구 응암동,래디앙,은평로8길 7-2,37.59938759,126.9211964,10,264,20,0,0.957832345,0.398178041,69.90890204,응암동,0
6014,서울특별시 강서구 화곡동,나인스퀘어,화곡로42나길 14-6,37.54689487,126.8467804,4,254,2,0,0.630181419,0.261288901,44.145111549,화곡동,1
6023,서울특별시 강서구 화곡동,서광프리메라,화곡로 292,37.55030312,126.8487691,4,223,2,0,0.572591287,0.237228345,43.302992082,화곡동,1
6037,서울특별시 마포구 노고산동,A동,신촌로12다길 24-3,37.55450827,126.933837,15,252,3,0,1.040348333,0.43265236,71.63261798,노고산동,0
6070,서울특별시 마포구 공덕동,(15-3),만리재로 91,37.54872187,126.9593196,2,312,8,0,0.692188314,0.287194735,64.35973676,공덕동,0
6096,서울특별시 중구 황학동,황학동 코아루,난계로11길 30,37.56670803,127.0224773,9,315,17,0,1.001065157,0.416240258,70.81201292,황학동,0
6098,서울특별시 종로구 숭인동,더 카르페디엠 종로 오피스텔,난계로29길 43,37.57382384,127.0209227,10,273,73,0,1.227548023,0.510862438,75.54312189,숭인동,0
6109,서울특별시 중랑구 면목동,어반휴6차,봉우재로 166,37.59359567,127.0914083,14,324,6,0,1.151234866,0.478979597,73.94897983,면목동,0
6124,서울특별시 동대문구 장안동,샤론인텔리안,장한로3길 17,37.56341051,127.0646458,5,213,1,0,0.586432035,0.243010865,62.15054325,장안동,0
6130,서울특별시 광진구 화양동,정익제이타워2차102동,광나루로18길 15,37.54686287,127.0722699,12,72,1,0,0.584831849,0.242342324,62.11711621,화양동,0
6153,서울특별시 송파구 방이동,더원센트럴,위례성대로2길 13,37.51577151,127.1133034,8,128,0,0,0.535325255,0.221658985,42.758064489,방이동,1
6155,서울특별시 강동구 길동,길동청광플러스원큐브1차,천중로42길 70,37.5380101,127.1383453,9,265,0,0,0.827028199,0.343529433,67.17647165,길동,0
6156,서울특별시 강동구 길동,광남캐스빌,천중로44길 75,37.53765402,127.1393505,11,239,0,0,0.853110235,0.354426235,67.72131176,길동,0
6157,서울특별시 강동구 암사동,서울오피스텔,올림픽로98길 8-9,37.55081389,127.1285674,5,235,0,27,0.680629606,0.282365628,64.11828139,암사동,0
6160,서울특별시 강동구 천호동,S.I 팰리스,진황도로33길 11,37.53784226,127.1342002,7,304,0,0,0.825096864,0.342722541,67.13612707,천호동,0
6168,서울특별시 구로구 구로동,순영웰라이빌1차,가마산로27길 24,37.49800708,126.8916458,5,378,10,2,0.940225486,0.390822079,48.678772751000004,구로동,1
6169,서울특별시 구로구 구로동,미주프라자,가마산로27길 56,37.49925574,126.8906221,4,303,10,4,0.768006557,0.318870807,46.160478231,구로동,1
6171,서울특별시 구로구 구로동,대림역 와이즈플레이스,가마산로 268,37.49558298,126.8903439,8,449,10,0,1.179396866,0.490745386,52.176088517,구로동,1
6184,서울특별시 금천구 독산동,타운캐슬5차,독산로101길 8-8,37.47533869,126.9031363,12,363,2,0,1.130209496,0.470195416,73.50977082,독산동,0
6187,서울특별시 금천구 시흥동,환희타워,시흥대로57길 21,37.45325547,126.9003517,22,255,1,0,1.29671658,0.539760339,76.98801695,시흥동,0
6202,서울특별시 영등포구 영등포동2가,블루오션,국회대로56길 56,37.52056766,126.9116397,11,179,0,238,1.253792057,0.521826921,53.263942248999996,영등포동2가,1
6204,서울특별시 영등포구 영등포동7가,어써밋,국회대로52길 4,37.52494742,126.9065769,12,232,2,75,1.04823548,0.435947527,50.258163458999995,영등포동7가,1
6205,서울특별시 영등포구 영등포동7가,아크로L팰리스,국회대로54길 21-1,37.52356464,126.9086453,12,235,2,109,1.126972518,0.46884304,51.40950641399999,영등포동7가,1
6209,서울특별시 영등포구 영등포동7가,토방트윈빌(A),버드나루로7길 12-14,37.52371617,126.9091948,10,215,2,127,1.054167934,0.438426045,50.344911568,영등포동7가,1
6210,서울특별시 영등포구 당산동3가,THE PARK 365,선유동1로 50,37.52647551,126.8931781,11,217,1,0,0.817013327,0.339345324,46.87708634,당산동3가,1
6214,서울특별시 강남구 삼성동,LG선릉에클라트B,테헤란로63길 12,37.50616836,127.0509287,7,236,4,0,0.717864159,0.297921836,45.427264246,삼성동,1
6222,서울특별시 영등포구 양평동1가,GW GALLERY,선유로22길 5,37.52157332,126.8905032,6,184,2,0,0.574522622,0.238035237,43.331233288,양평동1가,1
6224,서울특별시 영등포구 당산동2가,PLUS VIEW ,영등포로 99,37.52223353,126.8925202,10,221,2,0,0.792026103,0.328905922,46.511707277,당산동2가,1
6232,서울특별시 관악구 봉천동,(863-9),남부순환로220길 29,37.47990965,126.9517903,13,301,2,0,1.052220951,0.437612616,50.316441546,봉천동,1
6236,서울특별시 관악구 신림동,칸타빌레 오피스텔,신림로71길 16,37.48847376,126.9273643,9,414,0,0,1.10383238,0.459175332,51.071136634,신림동,1
6237,서울특별시 관악구 신림동,메리트 엠 타워,난곡로 327-1,37.48329651,126.91399,13,329,1,60,1.228576922,0.511292301,52.895230528,신림동,1
6245,서울특별시 서초구 서초동,동양라디안루키,서초중앙로 49,37.48612376,127.0151489,12,187,0,0,0.793699151,0.329604904,46.536171647,서초동,1
6247,서울특별시 송파구 잠실동,NS파인트리,백제고분로7길 41,37.51092928,127.0836438,7,136,4,0,0.532089541,0.220307138,42.71074983,잠실동,1
6248,서울특별시 서초구 우면동,-728,태봉로 60,37.46353572,127.0251048,6,63,2,0,0.349735335,0.144121453,40.044250841,우면동,1
6249,서울특별시 관악구 봉천동,(1667-18),봉천로53길 4-8,37.48185591,126.9545004,14,365,2,0,1.208308424,0.502824334,52.59885169,봉천동,1
6261,서울특별시 관악구 봉천동,(867-15),남부순환로218길 23,37.48023034,126.9505333,13,311,2,0,1.070798413,0.445374085,50.588092988999996,봉천동,1
