NO,시군구,단지명,도로명,위도,경도,bus_count
17653,서울특별시 구로구 구로동,동도아르떼빌아파트,가마산로27길 34,37.498445626529,126.891286390239,2
17668,서울특별시 금천구 독산동,플로체,범안로14길 10,37.4661055180368,126.893126478938,2
17677,서울특별시 구로구 개봉동,진오피스텔,남부순환로95길 42-3,37.4942228594712,126.855899679304,7
17733,서울특별시 금천구 가산동,하늘채빌라,벚꽃로 198-3,37.4726837286872,126.88714397515,4
17736,서울특별시 금천구 가산동,에스앰캐슬,시흥대로153길 62,37.4770072850381,126.895031419943,6
17749,서울특별시 영등포구 여의도동,파크라움 여의도,국회대로62길 7,37.5276571318178,126.91637138253,6
17758,서울특별시 서초구 방배동,멤버스 뷰,효령로 22,37.4773866190791,126.98746134966,2
17763,서울특별시 영등포구 당산동3가,파인하임,양산로17길 14-13,37.5257871514113,126.894288751197,4
17774,서울특별시 강남구 개포동,YH빌리지,논현로20길 22,37.4782443006031,127.046663300115,2
17796,서울특별시 서초구 서초동,에르메티아 서초,반포대로18길 37,37.4871966551335,127.012232060075,5
17819,서울특별시 은평구 응암동,백명TRENDY,은평로 88-1,37.5992256102362,126.917796071192,9
17842,서울특별시 광진구 중곡동,마인하임158,능동로38길 11-3,37.5578190787212,127.080645584021,5
17861,서울특별시 중랑구 망우동,청재 수아베,망우로 490,37.6003237507173,127.106528000992,8
17864,서울특별시 도봉구 창동,북한산팰리스,도봉로110아길 57-21,37.6439677333693,127.038551977209,0
17883,서울특별시 강동구 천호동,현일 디와이디,진황도로 53-3,37.5379734713222,127.133059191836,3
17950,서울특별시 은평구 응암동,(116-20),은평로8길 23,37.5982668837756,126.919918869258,5
18016,서울특별시 강남구 대치동,대치동 대우아이빌 명문가,선릉로90길 56,37.5050813188178,127.053522496748,5
18044,서울특별시 광진구 자양동,자양오피스텔,자양로 135,37.5398301539854,127.082916016332,4
18067,서울특별시 성동구 성수동1가,서울숲 프라임 알파,상원8길 12,37.5492774350574,127.049405263635,2
18137,서울특별시 금천구 시흥동,S.A 드림빌,시흥대로 163,37.4484755772642,126.902488273818,9
18169,서울특별시 강동구 길동,강동 큐브,천호대로175길 16,37.5354371290998,127.13710056693,5
18190,서울특별시 서대문구 창천동,LK타운,신촌로3가길 12,37.5582404486321,126.929595512222,3
18192,서울특별시 은평구 응암동,디우아르떼빌,응암로14길 1-10,37.5904662625037,126.918055709927,3
18204,서울특별시 은평구 신사동,보성리엔빌,갈현로 7-2,37.5987844386774,126.909835632973,5
18237,서울특별시 마포구 대흥동,원흥빌딩,백범로 102,37.5473620901691,126.942434820438,8
18278,서울특별시 관악구 신림동,(1419-21),신림로68길 40-6,37.4863446391726,126.931207447129,6
18286,서울특별시 관악구 신림동,에드원,남부순환로191길 7,37.4856004624385,126.933990504179,5
18287,서울특별시 관악구 신림동,에스디플러스아크로빌,난곡로35나길 15,37.4733853280802,126.917798091703,6
18292,서울특별시 영등포구 당산동,신동인오피스텔,버드나루로15길 3,37.5261395107614,126.908507441183,6
18295,서울특별시 영등포구 양평동5가,조약돌빌II,양평로22나길 9,37.539029232612,126.893467497382,4
18342,서울특별시 중랑구 상봉동,Major Officetel,면목로92가길 15,37.5944094143507,127.087032857481,3
18347,서울특별시 은평구 불광동,샹그리라,불광로 48-8,37.6110918924293,126.931131552816,7
18359,서울특별시 도봉구 창동,이건하이팰리스,덕릉로 279,37.6421555677731,127.041004768646,0
18367,서울특별시 동대문구 전농동,범양레우스 씨엘로네,사가정로5길 22,37.5770711122278,127.056037572322,4
18395,서울특별시 금천구 독산동,정우펠리스,시흥대로101길 11,37.4638477615338,126.896565846596,3
18414,서울특별시 강서구 방화동,하이골드빌,방화동로5길 15-3,37.5641935608051,126.80985341275,1
18423,서울특별시 구로구 오류동,(134-1),오류로 86,37.4924763756193,126.840961902572,2
18450,서울특별시 은평구 신사동,명남하이리티,가좌로 291-1,37.5941123540367,126.911749113736,5
18473,서울특별시 강서구 염창동,시원트레벨,공항대로65길 69-10,37.5508227243941,126.870525257676,5
18480,서울특별시 마포구 상암동,태림펜트윈,성암로13길 25,37.5770024904984,126.896946465247,5
18536,서울특별시 도봉구 창동,쌍문하이빌,도봉로110나길 61,37.6488350316907,127.035674254598,2
18573,서울특별시 동작구 대방동,스타노블레스,상도로 26,37.4996689091449,126.923302850315,4
18611,서울특별시 강남구 대치동,대치트레비스타 102동,선릉로90길 66,37.5053954684352,127.05457464316,3
18634,서울특별시 강동구 암사동,디에이치엔드영,고덕로 79,37.5549618405525,127.134293094369,4
18680,서울특별시 금천구 가산동,DS빌,시흥대로145길 64,37.4754077652267,126.894370943279,4
18696,서울특별시 영등포구 영등포동1가,팰리스페트라,경인로112길 25,37.5177883444544,126.915586170559,6
18711,서울특별시 금천구 독산동,주건축물제1동,범안로12길 63-6,37.4644921263109,126.893780089318,2
18758,서울특별시 중구 흥인동,동대문솔하임,마장로 58,37.5677164459151,127.016349553927,0
18799,서울특별시 강동구 천호동,로데오 팰리스,천호대로159길 20,37.5383475576554,127.128013481018,7
18810,서울특별시 은평구 신사동,인산엘르빌,은평로2길 6-30,37.5970934198045,126.910494331192,6
18811,서울특별시 은평구 응암동,디우아르떼 아파트,응암로13길 14,37.5894532030712,126.915648415913,6
18816,서울특별시 마포구 노고산동,신촌피엘에이,신촌로12가길 28,37.5553557709651,126.934042764076,9
18833,서울특별시 양천구 신월동,세아쎄닛빌,남부순환로 569,37.5182338958521,126.839472137639,9
18901,서울특별시 금천구 시흥동,대현오피스텔,시흥대로75길 5,37.4576511238057,126.898938428674,4
18914,서울특별시 금천구 가산동,제이엠팰리스,두산로3가길 15,37.4733442530185,126.889424883966,0
18931,서울특별시 금천구 독산동,시티팰리스,독산로107길 10,37.4781861335044,126.903116264216,5
18933,서울특별시 금천구 독산동,(301-15),가산로3길 41,37.4721102041041,126.893217411848,4
18960,서울특별시 관악구 봉천동,덕산타워,남부순환로220길 28,37.4800146618454,126.95146842162,7
18961,서울특별시 관악구 봉천동,노들리안3,행운1나길 29,37.4822305927081,126.954615901136,6
18970,서울특별시 영등포구 양평동5가,대우미래사랑2차,양평로22라길 1,37.5394521500135,126.894356926732,6
18972,서울특별시 송파구 잠실동,(249-2),삼전로7길 11,37.5053399360541,127.087327343689,5
18986,서울특별시 관악구 신림동,라임카운티,신림로67길 3-8,37.485900602316,126.929040673356,7
19010,서울특별시 광진구 구의동,와이엔 오피스텔,아차산로 444,37.538558624488,127.091972089305,9
19023,서울특별시 중랑구 면목동,성진쉐르빌,면목로 311-6,37.580035061485,127.087653045064,2
19024,서울특별시 중구 황학동,골드캐슬Ⅳ,난계로21길 25-5,37.569921589557,127.022140765564,0
19051,서울특별시 성동구 행당동,K TOWER 2,왕십리로21가길 12,37.5605815253802,127.033831082542,4
19062,서울특별시 중랑구 망우동,망우동 YMS 캐슬,상봉로26길 5,37.595496230896,127.093460489539,4
19083,서울특별시 중랑구 상봉동,리더스,면목로92길 28,37.5951082998373,127.087538465773,3
19095,서울특별시 성북구 하월곡동,성북웅진베어스빌,종암로 158,37.6040112006565,127.032269700957,4
19116,서울특별시 은평구 녹번동,스카이 타워,진흥로 118,37.6069793297685,126.923527570905,3
19128,서울특별시 금천구 시흥동,산들파크빌7,시흥대로57길 19-31,37.4524041068952,126.899502101571,11
19166,서울특별시 금천구 독산동,금천신협빌딩,시흥대로 347,37.464538348606,126.89703817756,4
19173,서울특별시 강동구 천호동,대우 한강 베네시티,올림픽로 664,37.5406106651217,127.12492222154,7
19201,서울특별시 서대문구 대현동,이대다올노블리움2차,이화여대1길 30,37.5573783236407,126.944162787263,7
19220,서울특별시 강서구 화곡동,(24-162),까치산로14길 12,37.5454024802649,126.848122655779,1
19232,서울특별시 강서구 화곡동,디아인스,곰달래로 122,37.530384213943,126.846414900817,4
19245,서울특별시 영등포구 문래동3가,디 아인스,문래북로 58-7,37.5202232206753,126.891733752544,3
19246,서울특별시 영등포구 당산동6가,당산그린빌,당산로46가길 6-12,37.5334927737852,126.904204112116,5
19253,서울특별시 강남구 삼성동,어반 포레스트 삼성,테헤란로77길 11-11,37.5068650669941,127.053658585375,4
19259,서울특별시 관악구 봉천동,(43-6),관악로25길 5-12,37.4846064150334,126.954493143796,4
19303,서울특별시 영등포구 당산동1가,J.W 카리스,당산로16길 27,37.5225042089662,126.898965385133,3
19305,서울특별시 영등포구 당산동1가,리버웨이,영신로43길 13,37.5221402241085,126.899835226093,3
19327,서울특별시 강동구 천호동,다성 이즈빌,진황도로27가길 6-21,37.539722969097,127.131668638141,2
19338,서울특별시 종로구 견지동,견지동빌딩,우정국로 39,37.5726215081616,126.982690688622,5
19372,서울특별시 중구 황학동,벨로하우스황학,난계로17길 19-3,37.5691681750201,127.022152088346,1
19376,서울특별시 성북구 정릉동,월드 오피스텔II,정릉로8길 63,37.6085503754249,126.99854208419,2
19386,서울특별시 은평구 불광동,(281-139),통일로66길 6-5,37.6102262396608,126.931316165998,8
19397,서울특별시 강서구 방화동,진팰리스,방화동로1길 50,37.563890258593,126.807390917461,3
19411,서울특별시 구로구 구로동,케이디 타워,공원로8길 30-7,37.5031108447204,126.891375077825,0
19420,서울특별시 강서구 내발산동,DH647,강서로52길 43,37.5579224739977,126.84054030692,6
19479,서울특별시 양천구 신월동,파라브아파트,지양로2길 7,37.5176419637592,126.838236820196,8
19517,서울특별시 노원구 공릉동,도균빌딩,섬밭로 2,37.6171555965405,127.072980187552,2
19530,서울특별시 중구 을지로5가,대성을지로오피스텔,을지로 228,37.5665273154428,127.003332543504,4
19559,서울특별시 성동구 행당동,그린하우스,무학봉26길 19,37.5611646362341,127.033880806738,4
19576,서울특별시 관악구 봉천동,다래오피스텔,관악로13길 42,37.4795859268475,126.949874230096,8
19591,서울특별시 관악구 신림동,J.K 하우스,신림로70길 40,37.4873043958502,126.930903764369,4
19593,서울특별시 영등포구 신길동,한울빌딩,도신로 218,37.5115209364259,126.915422777206,4
19594,서울특별시 관악구 신림동,(1432-51),신림로67길 16,37.4861136677216,126.928405139016,6
19609,서울특별시 영등포구 당산동6가,소윤스타빌,양평로12가길 10,37.5365072516569,126.900073303665,9
19610,서울특별시 영등포구 당산동6가,소미 더클래스 한강,선유로54길 14,37.5357739956733,126.899834643986,6
19648,서울특별시 송파구 오금동,성우리빙타워,마천로 180,37.5029375913439,127.139041863271,4
19657,서울특별시 영등포구 영등포동7가,여의도시티뷰,버드나루로7길 12-5,37.5231479526309,126.909258734374,0
19705,서울특별시 구로구 개봉동,메인팰리스,개봉로 25,37.4879989238826,126.856005371704,9
19722,서울특별시 금천구 독산동,미림에이클래스,두산로5길 26,37.4716399529409,126.890738059511,2
19749,서울특별시 영등포구 양평동3가,양평동우림 이 비지센타,양산로 43,37.5257895140652,126.887957625201,0
19753,서울특별시 영등포구 양평동4가,브릴리언트양평2차,선유로 248-8,37.5344801649645,126.897219974479,5
19778,서울특별시 관악구 봉천동,봉천동 867-1 업무시설 ,관악로15길 25,37.4802588680954,126.95089358045,7
19780,서울특별시 관악구 봉천동,황호오피스텔,관악로25길 5-18,37.484553586053,126.954415612339,4
19819,서울특별시 은평구 역촌동,(83-25),연서로 29,37.6018162310783,126.915503663061,3
19882,서울특별시 강동구 길동,강동렘브란트,천호대로177길 9,37.535052839071,127.137267314239,5
19923,서울특별시 서대문구 대현동,엔트라리움#2,이화여대1길 46,37.5573140266948,126.943289454753,9
19935,서울특별시 은평구 대조동,한성벨라루체,진흥로 189,37.6086607779537,126.930405458515,9
19948,서울특별시 서대문구 영천동,에이스 빌,독립문로3길 17,37.5705869084198,126.960923405632,6
19951,서울특별시 강서구 화곡동,(1075-5),강서로 161-10,37.5411358380649,126.840097093574,10
19961,서울특별시 강서구 염창동,오엠컬렉션,양천로75길 14,37.5502876393209,126.875398749547,4
20090,서울특별시 동대문구 장안동,파히나 더 그로브,천호대로 437,37.5614174430887,127.067648204263,2
20094,서울특별시 동대문구 장안동,(306-3),장한로 147,37.5734648330713,127.071475997958,0
20102,서울특별시 은평구 불광동,월계수하우스,불광로 48-6,37.6111759132576,126.931060575998,7
20104,서울특별시 동대문구 장안동,더 하이드 파크,장한로27길 11,37.5729296235463,127.071059137635,0
20143,서울특별시 중랑구 상봉동,명가,봉우재로41길 12,37.594037435447,127.089627469276,1
20180,서울특별시 관악구 신림동,(1474-9),남부순환로144길 7,37.4809833778133,126.912673762206,7
20182,서울특별시 동작구 상도동,동양스마트빌,상도로12길 5,37.4993157997579,126.930120529458,4
20188,서울특별시 관악구 봉천동,동도 오피스텔,쑥고개로21길 26,37.480238515012,126.9483798217,6
20225,서울특별시 영등포구 당산동1가,파비앵-101,영신로43길 16-7,37.5227196305823,126.899589877716,3
20227,서울특별시 관악구 신림동,더 마인드,조원로2길 16,37.4829353557094,126.902356222456,8
20229,서울특별시 관악구 신림동,스튜디오 93,신림로65길 16-4,37.4852879567366,126.928658180383,6
20298,서울특별시 동대문구 장안동,성우스타팰리스,장한로2길 80,37.5614053392774,127.069561314573,3
20305,서울특별시 강북구 수유동,한원힐트리움 수유 아파트,노해로 104,37.6445590590155,127.023870344817,0
20333,서울특별시 용산구 한강로3가,용산 시티파크(63-389),서빙고로 35,37.5251113403049,126.969145035914,4
20339,서울특별시 광진구 자양동,16에스티뷰,자양로16길 20-4,37.5361728217734,127.084934306047,1
20346,서울특별시 동대문구 이문동,세진빌딩,이문로 89,37.5950056871497,127.059092236421,0
20349,서울특별시 동대문구 휘경동,오피스텔 창덕안,회기로 194-14,37.5896438239556,127.057203251971,3
20444,서울특별시 강서구 화곡동,(24-103),화곡로42가길 5-11,37.5461270358738,126.846360429242,2
20449,서울특별시 강서구 화곡동,두선빌 오피스텔,강서로 159-4,37.5409300383178,126.840488244515,10
20453,서울특별시 강서구 화곡동,글로벌MJ9,화곡로 280-6,37.5493236923019,126.848035824548,2
20457,서울특별시 서대문구 연희동,브라운 힐,증가로 46,37.5720353059554,126.92955875673,0
20504,서울특별시 강서구 화곡동,아델리아III,까치산로11길 20,37.5454851178316,126.846047732676,2
20514,서울특별시 강서구 화곡동,혜성오피스텔,월정로20길 82-6,37.529587085466,126.843250362438,2
20548,서울특별시 중랑구 상봉동,월디움상봉,면목로92라길 2,37.5955588292531,127.087492907285,3
20549,서울특별시 강북구 수유동,명성,삼양로 412,37.6402949490845,127.017276620244,0
20590,서울특별시 동작구 노량진동,태영 오피스텔,장승배기로30길 6-7,37.5126458721725,126.941330746646,8
20669,서울특별시 강동구 천호동,은슬림7,진황도로23길 20-1,37.5399371266207,127.130133345164,4
20690,서울특별시 금천구 가산동,가산 시빅,가산디지털1로 52,37.4707080419136,126.886629310552,11
20725,서울특별시 금천구 독산동,세교예지안11,가산로 75,37.4729129331371,126.895049129203,4
20727,서울특별시 금천구 독산동,한별 #4,두산로 17,37.4707691782225,126.889823206133,2
20730,서울특별시 금천구 독산동,프리미엄캐슬1,범안로12길 29-16,37.4650164785815,126.892841819823,2
20746,서울특별시 금천구 독산동,102동,범안로11길 45,37.4684670861051,126.890782242293,2
20752,서울특별시 구로구 구로동,(1129-9),디지털로32가길 76-30,37.4813866350098,126.897489921931,4
20768,서울특별시 구로구 구로동,하나가드리움,디지털로32다길 14-5,37.4823613449975,126.89948121236,6
20776,서울특별시 금천구 독산동,블레어 가든,두산로3길 22,37.4714755682471,126.889435323927,2
20781,서울특별시 금천구 가산동,서울 디지털 드림타운,가산디지털2로 169-31,37.4819934609905,126.876136350566,5
20801,서울특별시 관악구 신림동,스타레아,관천로 70,37.4853938529454,126.92520646576,2
20828,서울특별시 양천구 신월동,(547-3),신월로9길 11,37.5183989310133,126.839517483477,9
20840,서울특별시 강서구 화곡동,리젠트라움-화곡,초록마을로3길 38,37.5457128347,126.847114575688,2
20889,서울특별시 중랑구 상봉동,경원리더스 홈,봉우재로37가길 16,37.5938728951539,127.088938258324,3
20904,서울특별시 중구 신당동,(340-123),다산로14길 11,37.5560507463621,127.012262658638,0
20946,서울특별시 강동구 암사동,신양그린,고덕로 46,37.5545798351947,127.130174533618,4
20980,서울특별시 마포구 아현동,(331-22),굴레방로9길 26,37.5568835999052,126.954247887428,4
21004,서울특별시 강서구 화곡동,리치아파트 105동,월정로20길 68,37.5298082944986,126.842380347767,4
21074,서울특별시 관악구 신림동,(1439-24),관천로16길 50,37.4874887400008,126.926134836314,3
21075,서울특별시 관악구 신림동,화인리더스,난곡로64가길 6,37.4809224467109,126.915115042553,6
21110,서울특별시 동대문구 회기동,동일오피스텔 엠포,회기로 106,37.5913860785989,127.048320963024,4
21144,서울특별시 광진구 군자동,에피소드 1(Episode 1),동일로 190,37.5487433633882,127.068148925189,7
21181,서울특별시 동대문구 이문동,주성 아우라,이문로 199,37.6042791803574,127.061817052962,0
21250,서울특별시 금천구 가산동,라온복합건물,디지털로 208-13,37.4784569202127,126.889982184339,16
21291,서울특별시 강동구 길동,골드클래스,양재대로111길 27,37.5372241275862,127.137989882728,4
21294,서울특별시 강동구 성내동,라이저강동빌딩,천호대로 1116,37.5345906203157,127.135163161906,4
21307,서울특별시 마포구 상수동,세방글로벌시티,독막로 100,37.547371372596,126.92480793067,0
21324,서울특별시 양천구 신정동,큐오피스텔,오목로 168,37.5248031768796,126.855952084673,2
21340,서울특별시 서대문구 대현동,이화인비따레오피스텔,신촌로 189,37.5572006486884,126.947101534612,5
21347,서울특별시 강서구 등촌동,ACE A-ZONE,화곡로68길 36,37.5585662878124,126.856153307633,5
21363,서울특별시 영등포구 도림동,쌍용플래티넘시티2단지,도영로 15,37.5085881806466,126.89490250009,0
21366,서울특별시 관악구 봉천동,(1654-1),남부순환로 1982,37.4750405119752,126.969036639714,2
21413,서울특별시 강남구 삼성동,미켈란147,봉은사로 516,37.5132371585627,127.055971939683,2
21428,서울특별시 관악구 봉천동,현대M타운,양녕로 43,37.4859176203757,126.946662363198,4
21457,서울특별시 동작구 사당동,(219-11),사당로 179,37.486257591841,126.968913627704,0
21468,서울특별시 강동구 천호동,케이디천호,진황도로29길 33,37.5392911142882,127.133200253729,0
21473,서울특별시 송파구 방이동,쌩모리빌오피스텔,올림픽로 350,37.5160198199967,127.109289962154,3
21489,서울특별시 동대문구 장안동,장안엘리시아,장한로27가길 18,37.5739520382816,127.071265116711,0
21490,서울특별시 광진구 화양동,광진안틸리아,광나루로12길 9,37.5471801158219,127.067861997223,6
21503,서울특별시 도봉구 창동,승윤노블리안시티102동,도봉로104길 61-13,37.6439144539572,127.035192610835,2
21529,서울특별시 영등포구 영등포동1가,소미여의도골드라인,경인로 888-4,37.5175447085412,126.911277175614,6
21574,서울특별시 마포구 서교동,밸 매송,동교로 109,37.5549633934559,126.914151214486,5
21616,서울특별시 강서구 등촌동,한울에이치밸리움2차아파트,공항대로59가길 10,37.5519488130994,126.864286395414,1
21632,서울특별시 강남구 삼성동,LG선릉에클라트,선릉로100길 42,37.5065582543402,127.050853385036,3
21736,서울특별시 서초구 서초동,유암오피스텔,강남대로37길 24,37.4849556644073,127.032319393127,10
21756,서울특별시 은평구 응암동,수성렉스빌,응암로29길 25,37.5968241444887,126.916435125632,7
21778,서울특별시 양천구 신정동,양지,중앙로 233,37.517228345386,126.853812248073,0
21829,서울특별시 중랑구 상봉동,그랜드캐슬빌,망우로36길 48,37.5930427332086,127.079582301526,2
21834,서울특별시 중랑구 묵동,묵동신도주상복합,동일로 946,37.6150706975135,127.076832171623,8
21856,서울특별시 송파구 방이동,아람빌딩,올림픽로32길 1-20,37.5160262582937,127.109828392979,3
21900,서울특별시 강동구 길동,광남벨라스아파트,천중로38가길 53,37.5382028342155,127.136715385739,1
21987,서울특별시 금천구 독산동,샤인캐슬,독산로101길 8-10,37.4755583560315,126.903136049112,4
22016,서울특별시 서초구 서초동,서초메이플라워맴버스빌,서초대로 353,37.4960430160841,127.020126854849,4
22020,서울특별시 영등포구 신길동,한림캐슬,여의대방로1길 3,37.4934003817352,126.909488215103,3
22045,서울특별시 은평구 불광동,거장노블레스,불광로 37-6,37.6116636884243,126.929955176089,7
22084,서울특별시 중구 황학동,마블플레이스,난계로 197,37.5691158828514,127.023267826458,1
22091,서울특별시 용산구 갈월동,그린빌파크,두텁바위로 13,37.5455190756412,126.973918811516,6
22108,서울특별시 중랑구 면목동,리움,겸재로 76,37.5856850240595,127.076348403006,6
22136,서울특별시 금천구 독산동,상떼빌 신독산역,시흥대로105길 12,37.4654385067297,126.896886603263,6
22165,서울특별시 금천구 시흥동,다올하우스,시흥대로59길 36,37.4533528615753,126.898749140786,10
22222,서울특별시 서대문구 연희동,(446-270),성산로 269,37.5671600848028,126.920174376512,3
22243,서울특별시 관악구 봉천동,대성오피스텔,관악로15길 47-17,37.4798198447676,126.949911835613,7
22260,서울특별시 영등포구 당산동,비앤비퀸즈빌 101동,버드나루로17길 5,37.5273122868828,126.90785358351,7
22277,서울특별시 강남구 대치동,더 나인 오피스텔,테헤란로64길 14,37.5040515750369,127.051045304653,5
22289,서울특별시 관악구 신림동,(1425-4),봉천로12길 28,37.487426640839,126.929494339284,4
22325,서울특별시 동대문구 휘경동,오스빌,회기로31나길 15,37.5907072978504,127.058423970523,2
22336,서울특별시 동대문구 장안동,(466-9),천호대로 451,37.561212673451,127.06915696232,3
22378,서울특별시 도봉구 창동,-10,노해로69길 15-15,37.6527826596167,127.049911855219,3
22397,서울특별시 구로구 구로동,도림두산베어스타워,공원로 47,37.5010127770035,126.889639794059,0
22414,서울특별시 금천구 가산동,미라벨,남부순환로108길 20-16,37.4784772226819,126.892263421259,11
22423,서울특별시 영등포구 영등포동2가,성운힐스,국회대로54길 41-17,37.5222154151942,126.910201839882,0
22441,서울특별시 마포구 아현동,제스트하우스,마포대로21길 38,37.5547699599935,126.955692013619,4
22465,서울특별시 은평구 응암동,디우 아르떼빌,응암로14길 8,37.5900847042028,126.918072772443,4
22508,서울특별시 서대문구 대현동,아리움4차,이화여대5길 36,37.5583753194068,126.943682961788,5
22524,서울특별시 마포구 노고산동,광명빌,신촌로12다길 11,37.5549994143867,126.933219860209,6
22528,서울특별시 은평구 응암동,(20-2),통일로 599,37.6002003914372,126.935809504533,4
22545,서울특별시 도봉구 창동,태솔유니크빌,도봉로106길 39,37.6449219159591,127.034951058191,2
22563,서울특별시 중구 신당동,승리빌딩,다산로 181,37.5596331055212,127.013155441202,0
22573,서울특별시 종로구 숭인동,종로 더블유 스퀘어 오피스텔,난계로29길 13,37.5743477681645,127.022404704451,7
22619,서울특별시 영등포구 문래동5가,삼정리버뷰,경인로71길 74,37.515158097269,126.885476224804,0
22623,서울특별시 영등포구 당산동2가,서경홈타운,영등포로19길 3-1,37.5223007956608,126.892669899522,3
22637,서울특별시 관악구 신림동,(1559-12),호암로 570,37.4682783120224,126.932444744016,3
22640,서울특별시 서초구 서초동,(1595-2),반포대로18길 56,37.4871765307778,127.013358349925,5
22657,서울특별시 강동구 천호동,스테이온,천중로 157,37.541404786744,127.137662430852,0
22683,서울특별시 강동구 길동,SM 엘루이 주상복합,천호대로177길 48-5,37.5365234285389,127.138213749466,7
22724,서울특별시 영등포구 영등포동7가,동원크로루체,버드나루로15길 13,37.5256599223356,126.907485573253,7
22745,서울특별시 영등포구 영등포동2가,(94-126),국회대로56길 35,37.5222719389769,126.910837298238,0
22850,서울특별시 송파구 송파동,나루빌,백제고분로42길 6-30,37.5049260005601,127.10824211746,6
22853,서울특별시 동작구 상도동,Luce Foret,국사봉1길 43-4,37.4995275246452,126.930866605721,3
22921,서울특별시 동대문구 장안동,브이티스타일,장한로28가길 17,37.5739075006676,127.072495685231,0
22935,서울특별시 중랑구 상봉동,에코그린빌,망우로38길 15,37.5940957073339,127.079737644605,2
22936,서울특별시 성동구 도선동,서울SR타워,왕십리로24가길 27,37.5638403179255,127.034529329464,2
23000,서울특별시 은평구 신사동,(29-116),증산로21길 38-7,37.596579327937,126.910274930231,6
23006,서울특별시 금천구 독산동,후암타운,시흥대로101길 24,37.464386419651,126.895783687302,4
23011,서울특별시 강남구 청담동,현대 오피스텔,영동대로 738,37.5241007233133,127.055421099219,5
23072,서울특별시 동대문구 제기동,(67-241),안암로 114,37.5854425500342,127.032359844249,2
23097,서울특별시 구로구 구로동,대림오피스텔,구로동로 226,37.4986784980026,126.882766600487,8
23151,서울특별시 금천구 독산동,아우르 하우스,독산로 336,37.4767368344457,126.903856946457,4
23189,서울특별시 강동구 성내동,더존 예가,올림픽로62길 23-11,37.5369937866023,127.124320477191,7
23223,서울특별시 서대문구 연희동,-343,성산로 384,37.562373863118,126.931126282088,3
23225,서울특별시 마포구 서교동,MJ블랑로튜스,양화로 100-12,37.5524190454039,126.919098136158,5
23264,서울특별시 영등포구 양평동4가,루체빌,선유로47길 4,37.5351169570668,126.89656072387,6
23268,서울특별시 영등포구 대림동,미라클,대림로23길 6,37.4940558285419,126.899735690953,5
23285,서울특별시 영등포구 당산동1가,신현빌,당산로12길 11,37.5221335991178,126.897158745384,3
23326,서울특별시 강남구 세곡동,강남레체,헌릉로571길 7,37.466049655503,127.10135094985,4
23337,서울특별시 관악구 봉천동,씨티 빌,관악로17길 40,37.4810770143205,126.949469040674,6
23341,서울특별시 서초구 잠원동,멀버리힐스,강남대로 589,37.5143885476778,127.01915008726,3
23351,서울특별시 관악구 신림동,(1418-31),봉천로18길 15,37.4867296387357,126.93167124478,6
23373,서울특별시 강남구 삼성동,선릉대림아크로텔,선릉로 524,37.5067652034933,127.048084389547,1
23420,서울특별시 용산구 한강로2가,한강현대하이엘,새창로 213-12,37.5304845321596,126.968043144374,5
23436,서울특별시 중구 황학동,청계 블루카운티,난계로23길 27,37.5702051499934,127.022048934608,0
23441,서울특별시 중구 을지로5가,삼성골드캐슬,동호로 361,37.5665740184672,127.001919252868,3
23508,서울특별시 서대문구 연희동,(188-57),연희로 93,37.5664995833725,126.930305817445,0
23557,서울특별시 서대문구 연희동,브라운스톤 연희,연희로 82,37.5652682133376,126.930188909358,0
23600,서울특별시 종로구 숭인동,케이디오피스텔,종로62길 17,37.5731999717569,127.01946387178,3
23602,서울특별시 동대문구 제기동,(137-667),제기로4길 1,37.5862070142654,127.033747911582,4
23605,서울특별시 동대문구 휘경동,회기역 에스메이트 오피스텔,이문로 8,37.5885369478518,127.054358119145,4
23614,서울특별시 광진구 구의동,솔렌시아2,자양로 172,37.5429466395997,127.084667929872,5
23615,서울특별시 광진구 구의동,라퓨타 빌딩,자양로18길 34-5,37.5376115553477,127.085535726734,5
23618,서울특별시 강남구 논현동,마르세움,봉은사로 163,37.5070562120168,127.032229390379,2
23623,서울특별시 서초구 잠원동,신사샤르망에스,나루터로 69,37.5157496102476,127.017360981343,2
23625,서울특별시 관악구 봉천동,(40-28),은천로41길 2,37.4859092345284,126.955815931894,3
23636,서울특별시 영등포구 당산동3가,-416,당산로29길 7-1,37.5259251681007,126.89427000334,4
23682,서울특별시 송파구 오금동,한두리타워,동남로 317,37.5039047556983,127.138175310191,6
23792,서울특별시 영등포구 영등포동2가,투프레이즈,버드나루로5길 12,37.5217603540825,126.910248199846,0
23842,서울특별시 송파구 송파동,(58-14),백제고분로45길 38-9,37.5112892465745,127.107856790067,3
23853,서울특별시 관악구 봉천동,한빛오피스텔,은천로 185-17,37.4860365834103,126.955913435062,3
23875,서울특별시 서대문구 신촌동,(1-9),성산로 573-74,37.5675069814547,126.947133071834,2
23903,서울특별시 강서구 등촌동,아줄리움,양천로60길 41-8,37.5566409892256,126.858649123747,0
23942,서울특별시 성동구 마장동,마장동청계아르테미스,마장로44길 19,37.5659003488773,127.046381072555,0
23949,서울특별시 도봉구 도봉동,(632-1),마들로 728-6,37.6748572069584,127.047802035239,6
23957,서울특별시 광진구 화양동,더 퍼스트,능동로19길 49,37.5473126514581,127.070930365752,6
