NO,시군구,도로명,위도,경도,bus_count
17121,서울특별시 강남구 역삼동,언주로90길 26,37.5027044745954,127.04531924567,5
17133,서울특별시 동대문구 제기동,제기로 68-1,37.5864349323749,127.04070902196,8
17136,서울특별시 종로구 연지동,종로31길 46-30,37.5727627015448,126.999842879016,11
17151,서울특별시 도봉구 도봉동,도봉로163길 6,37.6762014250338,127.044216524254,11
17160,서울특별시 광진구 자양동,아차산로 356,37.5365553600496,127.082170047435,4
17168,서울특별시 중랑구 상봉동,봉우재로41길 16-7,37.594363187906,127.089569432134,11
17174,서울특별시 노원구 상계동,상계로 55,37.656050001067,127.061162881077,15
17179,서울특별시 성동구 성수동1가,서울숲길 54,37.5479284109517,127.043580039284,1
17189,서울특별시 종로구 부암동,자하문로 266,37.5978065037998,126.963037926444,0
17196,서울특별시 광진구 능동,천호대로110길 8,37.5563156453032,127.080292330168,9
17198,서울특별시 성북구 보문동2가,보문로 135,37.586840306025,127.018288001161,4
17202,서울특별시 중구 신당동,퇴계로73가길 18,37.5662257338477,127.013623847422,5
17237,서울특별시 동대문구 신설동,보문로 10,37.576448136139,127.023489046469,14
17310,서울특별시 강동구 길동,천호대로 1195,37.5350394377715,127.143907731631,10
17312,서울특별시 송파구 방이동,백제고분로 505,37.5155308315837,127.114998514451,9
17323,서울특별시 송파구 방이동,올림픽로34길 3-30,37.516729758849,127.112037764364,9
17326,서울특별시 강서구 가양동,양천로49길 39-45,37.5703798519799,126.840033575324,5
17329,서울특별시 은평구 응암동,은평로13길 12-12,37.601920354575,126.925774974723,10
17338,서울특별시 강서구 화곡동,화곡로 186-12,37.5419751765471,126.842284130314,16
17357,서울특별시 강서구 등촌동,화곡로63길 31,37.5574212659734,126.851109772071,8
17371,서울특별시 서초구 방배동,동광로19길 142,37.498203412765,126.985825686487,6
17377,서울특별시 강남구 도곡동,언주로 122,37.487082477134,127.051017587398,4
17385,서울특별시 강남구 청담동,도산대로 446,37.5235930895173,127.0450641105,7
17408,서울특별시 영등포구 양평동1가,선유로25길 5,37.5236104666104,126.889515111003,8
17423,서울특별시 동대문구 신설동,왕산로3길 9,37.5769921467709,127.025698318373,18
17440,서울특별시 영등포구 영등포동1가,경인로114나길 7,37.5173314974433,126.91304915982,12
17443,서울특별시 영등포구 영등포동2가,영등포로49길 2,37.5192637689128,126.909779372322,15
17444,서울특별시 은평구 대조동,불광로1길 16,37.6099793614443,126.92666236765,12
17484,서울특별시 강서구 화곡동,강서로10길 13,37.5303657028329,126.848405781477,5
17487,서울특별시 강서구 화곡동,까치산로11길 6,37.5451781891176,126.846702868155,5
17488,서울특별시 강서구 화곡동,화곡로42가길 9,37.54616734109,126.845830874522,5
17574,서울특별시 관악구 봉천동,관악로13길 38,37.4795741502871,126.950150214543,12
17575,서울특별시 관악구 봉천동,관악로 144,37.4779373944062,126.952601346066,12
17609,서울특별시 강남구 개포동,논현로 72,37.4765714858838,127.046205972849,5
17631,서울특별시 강동구 암사동,올림픽로 834,37.5553733374542,127.129770640755,4
17653,서울특별시 구로구 구로동,가마산로27길 34,37.4984388749252,126.891292845998,4
17668,서울특별시 금천구 독산동,범안로14길 10,37.4661138984496,126.893127597394,8
17677,서울특별시 구로구 개봉동,남부순환로95길 42-3,37.4942913117848,126.855879871706,16
17733,서울특별시 금천구 가산동,벚꽃로 198-3,37.4727343383712,126.887115636939,17
17736,서울특별시 금천구 가산동,시흥대로153길 62,37.4769889879442,126.895023983912,15
17749,서울특별시 영등포구 여의도동,국회대로62길 7,37.5276756276457,126.916407111391,11
17758,서울특별시 서초구 방배동,효령로 22,37.4773868015106,126.987482377959,7
17763,서울특별시 영등포구 당산동3가,양산로17길 14-13,37.5257140172912,126.894319172799,12
17774,서울특별시 강남구 개포동,논현로20길 22,37.4782405153824,127.046665785012,4
17796,서울특별시 서초구 서초동,반포대로18길 37,37.487216748362,127.012224826849,9
17819,서울특별시 은평구 응암동,은평로 88-1,37.599135842756,126.917754724308,14
17861,서울특별시 중랑구 망우동,망우로 490,37.6003387173582,127.106416819401,10
17864,서울특별시 도봉구 창동,도봉로110아길 57-21,37.6439836841531,127.038541674467,0
17883,서울특별시 강동구 천호동,진황도로 53-3,37.5379780529122,127.132991198706,7
17950,서울특별시 은평구 응암동,은평로8길 23,37.5982628356195,126.919928159125,13
18016,서울특별시 강남구 대치동,선릉로90길 56,37.5050311726932,127.053831329394,10
18044,서울특별시 광진구 자양동,자양로 135,37.5398593236293,127.082948409466,5
18067,서울특별시 성동구 성수동1가,상원8길 12,37.5492795038019,127.049413752302,5
18137,서울특별시 금천구 시흥동,시흥대로 163,37.4484774576417,126.902474031868,14
18169,서울특별시 강동구 길동,천호대로175길 16,37.5354385804166,127.137092197003,11
18190,서울특별시 서대문구 창천동,신촌로3가길 12,37.5582420745425,126.929602414524,7
18192,서울특별시 은평구 응암동,응암로14길 1-10,37.5904565709293,126.918112107259,8
18204,서울특별시 은평구 신사동,갈현로 7-2,37.5988098370759,126.909823146037,14
18237,서울특별시 마포구 대흥동,백범로 102,37.5473952561776,126.94245380601,11
18278,서울특별시 관악구 신림동,신림로68길 40-6,37.4863471493514,126.931185735576,15
18286,서울특별시 관악구 신림동,남부순환로191길 7,37.4855884851628,126.934001482301,13
18287,서울특별시 관악구 신림동,난곡로35나길 15,37.47341486325,126.917772284065,10
18292,서울특별시 영등포구 당산동,버드나루로15길 3,37.5261183394293,126.908510295264,12
18295,서울특별시 영등포구 양평동5가,양평로22나길 9,37.5390183225669,126.893458687323,6
18342,서울특별시 중랑구 상봉동,면목로92가길 15,37.5944109411919,127.087039426733,8
18347,서울특별시 은평구 불광동,불광로 48-8,37.6110885587719,126.93113155589,13
18359,서울특별시 도봉구 창동,덕릉로 279,37.6421412205285,127.041066851758,0
18367,서울특별시 동대문구 전농동,사가정로5길 22,37.5769609957744,127.056069074247,6
18395,서울특별시 금천구 독산동,시흥대로101길 11,37.4639223334114,126.896529459565,8
18414,서울특별시 강서구 방화동,방화동로5길 15-3,37.5641871085443,126.809763219575,8
18423,서울특별시 구로구 오류동,오류로 86,37.4924615261049,126.84097459881,6
18450,서울특별시 은평구 신사동,가좌로 291-1,37.5941136467414,126.911791007996,12
18473,서울특별시 강서구 염창동,공항대로65길 69-10,37.5508371030835,126.870573441653,8
18480,서울특별시 마포구 상암동,성암로13길 25,37.5769817859429,126.896967436871,17
18536,서울특별시 도봉구 창동,도봉로110나길 61,37.6488358436377,127.035670742224,3
18573,서울특별시 동작구 대방동,상도로 26,37.4996542059406,126.923276967955,10
18611,서울특별시 강남구 대치동,선릉로90길 66,37.5053853741497,127.054581195481,8
18634,서울특별시 강동구 암사동,고덕로 79,37.5549440908176,127.13429317569,6
18680,서울특별시 금천구 가산동,시흥대로145길 64,37.4754057797743,126.894367328393,16
18696,서울특별시 영등포구 영등포동1가,경인로112길 25,37.5177782765056,126.915618759428,12
18711,서울특별시 금천구 독산동,범안로12길 63-6,37.464482936415,126.893780554463,5
18758,서울특별시 중구 흥인동,마장로 58,37.5677165362185,127.016348082451,4
18799,서울특별시 강동구 천호동,천호대로159길 20,37.5383432120121,127.128032708652,15
18810,서울특별시 은평구 신사동,은평로2길 6-30,37.5970953973456,126.910488214059,15
18811,서울특별시 은평구 응암동,응암로13길 14,37.5894477039485,126.915644119577,12
18816,서울특별시 마포구 노고산동,신촌로12가길 28,37.555420571109,126.934075753567,15
18833,서울특별시 양천구 신월동,남부순환로 569,37.5181277248511,126.839514218314,14
18914,서울특별시 금천구 가산동,두산로3가길 15,37.4733219260956,126.889444248298,10
18933,서울특별시 금천구 독산동,가산로3길 41,37.4720925496433,126.893223315434,11
18960,서울특별시 관악구 봉천동,남부순환로220길 28,37.4800151109101,126.951464916486,13
18961,서울특별시 관악구 봉천동,행운1나길 29,37.4821939792452,126.954531352329,11
18970,서울특별시 영등포구 양평동5가,양평로22라길 1,37.5396812591711,126.894038427167,6
18972,서울특별시 송파구 잠실동,삼전로7길 11,37.5053395760704,127.087326777781,8
18986,서울특별시 관악구 신림동,신림로67길 3-8,37.4858968081005,126.929024055899,14
19010,서울특별시 광진구 구의동,아차산로 444,37.5385374792914,127.091935742903,15
19023,서울특별시 중랑구 면목동,면목로 311-6,37.5800719771352,127.087686825096,9
19024,서울특별시 중구 황학동,난계로21길 25-5,37.5698642058212,127.022089131581,3
19051,서울특별시 성동구 행당동,왕십리로21가길 12,37.560576659544,127.033832664877,6
19062,서울특별시 중랑구 망우동,상봉로26길 5,37.5955238202056,127.09343651844,10
19083,서울특별시 중랑구 상봉동,면목로92길 28,37.5952161643686,127.087395464951,10
19095,서울특별시 성북구 하월곡동,종암로 158,37.604020930699,127.032272083345,8
19116,서울특별시 은평구 녹번동,진흥로 118,37.6069173876454,126.923598529615,9
19128,서울특별시 금천구 시흥동,시흥대로57길 19-31,37.4523886078547,126.899500201004,20
19166,서울특별시 금천구 독산동,시흥대로 347,37.4645577964211,126.897125527849,9
19173,서울특별시 강동구 천호동,올림픽로 664,37.540555377209,127.124975762766,15
19201,서울특별시 서대문구 대현동,이화여대1길 30,37.5573580482127,126.944156464524,12
19220,서울특별시 강서구 화곡동,까치산로14길 12,37.5454165273611,126.848116064112,3
19232,서울특별시 강서구 화곡동,곰달래로 122,37.5303769211538,126.846418988644,6
19245,서울특별시 영등포구 문래동3가,문래북로 58-7,37.5201825790822,126.891726797825,9
19246,서울특별시 영등포구 당산동6가,당산로46가길 6-12,37.5334841155601,126.904193488019,12
19253,서울특별시 강남구 삼성동,테헤란로77길 11-11,37.5068882276943,127.053647857452,8
19303,서울특별시 영등포구 당산동1가,당산로16길 27,37.5224867152181,126.898948666444,8
19305,서울특별시 영등포구 당산동1가,영신로43길 13,37.5221515740393,126.899832043476,9
19327,서울특별시 강동구 천호동,진황도로27가길 6-21,37.5397061376016,127.131734008946,12
19338,서울특별시 종로구 견지동,우정국로 39,37.5726284422187,126.982666122758,12
19372,서울특별시 중구 황학동,난계로17길 19-3,37.569196991171,127.022235634168,6
19376,서울특별시 성북구 정릉동,정릉로8길 63,37.6085421765569,126.998553183219,6
19386,서울특별시 은평구 불광동,통일로66길 6-5,37.6102393066321,126.931320684234,14
19397,서울특별시 강서구 방화동,방화동로1길 50,37.5638804311408,126.807386868068,10
19411,서울특별시 구로구 구로동,공원로8길 30-7,37.5030880424544,126.891367646641,1
19420,서울특별시 강서구 내발산동,강서로52길 43,37.5579923234822,126.840556795103,9
19479,서울특별시 양천구 신월동,지양로2길 7,37.5175876542275,126.83825209498,12
19530,서울특별시 중구 을지로5가,을지로 228,37.5664528934959,127.003321221188,6
19559,서울특별시 성동구 행당동,무학봉26길 19,37.5611665292039,127.033877751681,5
19576,서울특별시 관악구 봉천동,관악로13길 42,37.4795937703728,126.949885417683,12
19591,서울특별시 관악구 신림동,신림로70길 40,37.4872999792607,126.930900941675,14
19593,서울특별시 영등포구 신길동,도신로 218,37.5115297711991,126.915429666763,12
19594,서울특별시 관악구 신림동,신림로67길 16,37.4861155592208,126.928404119593,15
19609,서울특별시 영등포구 당산동6가,양평로12가길 10,37.5365107762758,126.900085971167,17
19610,서울특별시 영등포구 당산동6가,선유로54길 14,37.5358311138152,126.899934699731,18
19648,서울특별시 송파구 오금동,마천로 180,37.5029335333693,127.139044796189,7
19657,서울특별시 영등포구 영등포동7가,버드나루로7길 12-5,37.5231555392926,126.909282481337,12
19705,서울특별시 구로구 개봉동,개봉로 25,37.4879087510472,126.856020130984,15
19722,서울특별시 금천구 독산동,두산로5길 26,37.4716493758955,126.890697348932,10
19749,서울특별시 영등포구 양평동3가,양산로 43,37.5257610278541,126.887942282336,6
19753,서울특별시 영등포구 양평동4가,선유로 248-8,37.5344665530787,126.897212186389,10
19778,서울특별시 관악구 봉천동,관악로15길 25,37.4802022503639,126.950810970811,13
19780,서울특별시 관악구 봉천동,관악로25길 5-18,37.4845333820807,126.954360222129,8
19819,서울특별시 은평구 역촌동,연서로 29,37.6017659603191,126.915509948306,13
19882,서울특별시 강동구 길동,천호대로177길 9,37.5350525464131,127.137286547919,12
19923,서울특별시 서대문구 대현동,이화여대1길 46,37.5573084722779,126.94316813412,14
19935,서울특별시 은평구 대조동,진흥로 189,37.6086723896884,126.930386760796,13
19948,서울특별시 서대문구 영천동,독립문로3길 17,37.5705659024879,126.960884929891,8
19951,서울특별시 강서구 화곡동,강서로 161-10,37.5411203113312,126.840008755345,18
19961,서울특별시 강서구 염창동,양천로75길 14,37.5502850334771,126.875405430649,6
20090,서울특별시 동대문구 장안동,천호대로 437,37.5614063627819,127.067644798774,4
20094,서울특별시 동대문구 장안동,장한로 147,37.5734759650115,127.071542683758,0
20102,서울특별시 은평구 불광동,불광로 48-6,37.6111747405832,126.931058198668,13
20104,서울특별시 동대문구 장안동,장한로27길 11,37.5729520451511,127.071081006504,0
20143,서울특별시 중랑구 상봉동,봉우재로41길 12,37.5940399583068,127.08962735907,11
20180,서울특별시 관악구 신림동,남부순환로144길 7,37.4809851906079,126.912688344955,11
20182,서울특별시 동작구 상도동,상도로12길 5,37.4992950795064,126.930125411574,6
20188,서울특별시 관악구 봉천동,쑥고개로21길 26,37.4802516796663,126.948402537672,12
20225,서울특별시 영등포구 당산동1가,영신로43길 16-7,37.5227080847818,126.89957462147,10
20227,서울특별시 관악구 신림동,조원로2길 16,37.4829391329324,126.902347737752,15
20229,서울특별시 관악구 신림동,신림로65길 16-4,37.4852883214407,126.928665303284,13
20298,서울특별시 동대문구 장안동,장한로2길 80,37.5614159279832,127.069481417668,5
20305,서울특별시 강북구 수유동,노해로 104,37.644568352726,127.023803155891,0
20333,서울특별시 용산구 한강로3가,서빙고로 35,37.5247975716804,126.96865238376,12
20339,서울특별시 광진구 자양동,자양로16길 20-4,37.5361725533451,127.084931703426,7
20346,서울특별시 동대문구 이문동,이문로 89,37.5950014960546,127.059005156761,0
20349,서울특별시 동대문구 휘경동,회기로 194-14,37.5896565415472,127.057175181873,7
20444,서울특별시 강서구 화곡동,화곡로42가길 5-11,37.5461476012513,126.84637781355,5
20449,서울특별시 강서구 화곡동,강서로 159-4,37.5409467866094,126.840480627696,18
20453,서울특별시 강서구 화곡동,화곡로 280-6,37.5493110328268,126.848070478426,6
20457,서울특별시 서대문구 연희동,증가로 46,37.5720144677828,126.929516553353,0
20504,서울특별시 강서구 화곡동,까치산로11길 20,37.5454967543988,126.846058232459,5
20514,서울특별시 강서구 화곡동,월정로20길 82-6,37.5296323941138,126.843241556287,11
20548,서울특별시 중랑구 상봉동,면목로92라길 2,37.595623011494,127.087450179926,10
20549,서울특별시 강북구 수유동,삼양로 412,37.64035712332,127.017233579868,0
20669,서울특별시 강동구 천호동,진황도로23길 20-1,37.5399359863084,127.130186976203,14
20690,서울특별시 금천구 가산동,가산디지털1로 52,37.4706691964895,126.886993149191,20
20725,서울특별시 금천구 독산동,가산로 75,37.4729532736251,126.895021262791,13
20727,서울특별시 금천구 독산동,두산로 17,37.4707021387311,126.889818556622,11
20730,서울특별시 금천구 독산동,범안로12길 29-16,37.4650085411864,126.892832449093,7
20746,서울특별시 금천구 독산동,범안로11길 45,37.4685404596013,126.890816048193,10
20752,서울특별시 구로구 구로동,디지털로32가길 76-30,37.4813853927509,126.897408180154,18
20768,서울특별시 구로구 구로동,디지털로32다길 14-5,37.482364306971,126.899467866959,16
20776,서울특별시 금천구 독산동,두산로3길 22,37.4715249990354,126.889398284862,9
20781,서울특별시 금천구 가산동,가산디지털2로 169-31,37.4819698903276,126.876256461715,26
20801,서울특별시 관악구 신림동,관천로 70,37.485405560031,126.925196956411,10
20828,서울특별시 양천구 신월동,신월로9길 11,37.5184278996705,126.839551695982,15
20840,서울특별시 강서구 화곡동,초록마을로3길 38,37.5457334683856,126.847115212501,5
20889,서울특별시 중랑구 상봉동,봉우재로37가길 16,37.5938143473099,127.088916221754,11
20904,서울특별시 중구 신당동,다산로14길 11,37.5560439886337,127.01226503419,0
20946,서울특별시 강동구 암사동,고덕로 46,37.5545095596255,127.130090777371,5
20980,서울특별시 마포구 아현동,굴레방로9길 26,37.5568948637729,126.954251502159,7
21004,서울특별시 강서구 화곡동,월정로20길 68,37.5297509912566,126.842313153374,12
21074,서울특별시 관악구 신림동,관천로16길 50,37.4874905403894,126.926132233915,10
21075,서울특별시 관악구 신림동,난곡로64가길 6,37.4809555427783,126.91515548091,13
21110,서울특별시 동대문구 회기동,회기로 106,37.5914391371876,127.048345001628,6
21144,서울특별시 광진구 군자동,동일로 190,37.548756531346,127.068125738717,8
21181,서울특별시 동대문구 이문동,이문로 199,37.6042880959431,127.061825100897,0
21250,서울특별시 금천구 가산동,디지털로 208-13,37.4785090665577,126.889958478941,21
21291,서울특별시 강동구 길동,양재대로111길 27,37.5371919769512,127.13805409023,9
21294,서울특별시 강동구 성내동,천호대로 1116,37.5346033324204,127.135156170058,10
21307,서울특별시 마포구 상수동,독막로 100,37.5473382442434,126.924711098068,0
21324,서울특별시 양천구 신정동,오목로 168,37.5248110008111,126.855939965044,13
21340,서울특별시 서대문구 대현동,신촌로 189,37.5571751871711,126.946982491502,9
21347,서울특별시 강서구 등촌동,화곡로68길 36,37.5585538483686,126.85659302794,14
21363,서울특별시 영등포구 도림동,도영로 15,37.5085762962583,126.894912469773,5
21366,서울특별시 관악구 봉천동,남부순환로 1982,37.4750270856847,126.96903189707,5
21413,서울특별시 강남구 삼성동,봉은사로 516,37.5132365165484,127.055995805325,8
21428,서울특별시 관악구 봉천동,양녕로 43,37.4859630693238,126.946746906085,10
21457,서울특별시 동작구 사당동,사당로 179,37.4862708405564,126.968928434243,0
21468,서울특별시 강동구 천호동,진황도로29길 33,37.5392922766512,127.133208176217,7
21473,서울특별시 송파구 방이동,올림픽로 350,37.5160249613599,127.10928386151,13
21489,서울특별시 동대문구 장안동,장한로27가길 18,37.573949064181,127.071266472293,0
21490,서울특별시 광진구 화양동,광나루로12길 9,37.5471663130501,127.06789242497,9
21503,서울특별시 도봉구 창동,도봉로104길 61-13,37.6439122065323,127.035175726967,3
21529,서울특별시 영등포구 영등포동1가,경인로 888-4,37.5175511398068,126.911322640659,16
21574,서울특별시 마포구 서교동,동교로 109,37.5548711061002,126.914240500248,13
21616,서울특별시 강서구 등촌동,공항대로59가길 10,37.5519581185865,126.864308333133,9
21632,서울특별시 강남구 삼성동,선릉로100길 42,37.5065447414109,127.050848399493,7
21736,서울특별시 서초구 서초동,강남대로37길 24,37.4849561173854,127.032310347968,26
21756,서울특별시 은평구 응암동,응암로29길 25,37.5968254018667,126.916429462427,17
21778,서울특별시 양천구 신정동,중앙로 233,37.5172453685974,126.853880423538,8
21829,서울특별시 중랑구 상봉동,망우로36길 48,37.5930384993905,127.079581051485,8
21834,서울특별시 중랑구 묵동,동일로 946,37.6150265366805,127.07698944928,14
21856,서울특별시 송파구 방이동,올림픽로32길 1-20,37.5160162462322,127.109840142134,12
21900,서울특별시 강동구 길동,천중로38가길 53,37.5381858496048,127.136754956243,10
21987,서울특별시 금천구 독산동,독산로101길 8-10,37.4755074450618,126.903131253553,12
22016,서울특별시 서초구 서초동,서초대로 353,37.4959069994929,127.019917840136,9
22020,서울특별시 영등포구 신길동,여의대방로1길 3,37.4934047035317,126.9094842521,6
22045,서울특별시 은평구 불광동,불광로 37-6,37.6116236994616,126.929980356961,13
22084,서울특별시 중구 황학동,난계로 197,37.5691132696745,127.023269297167,6
22091,서울특별시 용산구 갈월동,두텁바위로 13,37.5455235893025,126.973958075891,12
22108,서울특별시 중랑구 면목동,겸재로 76,37.5856618589654,127.076363211043,15
22136,서울특별시 금천구 독산동,시흥대로105길 12,37.4652841302806,126.896848495648,9
22165,서울특별시 금천구 시흥동,시흥대로59길 36,37.4533706188672,126.898757706319,22
22222,서울특별시 서대문구 연희동,성산로 269,37.5671766511697,126.920156701026,9
22243,서울특별시 관악구 봉천동,관악로15길 47-17,37.4798184124974,126.949933883111,12
22260,서울특별시 영등포구 당산동,버드나루로17길 5,37.5273113784672,126.907844081641,10
22277,서울특별시 강남구 대치동,테헤란로64길 14,37.5039867294795,127.050983171007,8
22289,서울특별시 관악구 신림동,봉천로12길 28,37.4874165339665,126.929468229467,14
22325,서울특별시 동대문구 휘경동,회기로31나길 15,37.5907095469109,127.058430879111,5
22336,서울특별시 동대문구 장안동,천호대로 451,37.5612134893194,127.06914847442,4
22378,서울특별시 도봉구 창동,노해로69길 15-15,37.6528238071177,127.049976589031,5
22397,서울특별시 구로구 구로동,공원로 47,37.5010207998508,126.889643966622,1
22414,서울특별시 금천구 가산동,남부순환로108길 20-16,37.4785157784265,126.892057827945,22
22423,서울특별시 영등포구 영등포동2가,국회대로54길 41-17,37.5222165848623,126.910199689141,11
22441,서울특별시 마포구 아현동,마포대로21길 38,37.5547643649309,126.955668363918,8
22465,서울특별시 은평구 응암동,응암로14길 8,37.5898513076736,126.918145605759,9
22508,서울특별시 서대문구 대현동,이화여대5길 36,37.5584150425651,126.943660296325,14
22524,서울특별시 마포구 노고산동,신촌로12다길 11,37.5549880707834,126.933235714502,16
22528,서울특별시 은평구 응암동,통일로 599,37.6001622739455,126.935799232347,7
22545,서울특별시 도봉구 창동,도봉로106길 39,37.6450102179736,127.034932176946,4
22563,서울특별시 중구 신당동,다산로 181,37.5596572592099,127.013092743881,0
22573,서울특별시 종로구 숭인동,난계로29길 13,37.5742907487354,127.02233325699,11
22619,서울특별시 영등포구 문래동5가,경인로71길 74,37.5151675596544,126.885478133256,1
22623,서울특별시 영등포구 당산동2가,영등포로19길 3-1,37.522291880581,126.892675229083,10
22637,서울특별시 관악구 신림동,호암로 570,37.4682811097425,126.932452767467,7
22640,서울특별시 서초구 서초동,반포대로18길 56,37.4871206635658,127.013399949812,11
22657,서울특별시 강동구 천호동,천중로 157,37.5413654160688,127.137659869121,6
22683,서울특별시 강동구 길동,천호대로177길 48-5,37.5364915622544,127.138265850322,11
22724,서울특별시 영등포구 영등포동7가,버드나루로15길 13,37.5257036955645,126.907465834861,11
22745,서울특별시 영등포구 영등포동2가,국회대로56길 35,37.5222871933975,126.910873705761,10
22850,서울특별시 송파구 송파동,백제고분로42길 6-30,37.5049389739779,127.108243267161,9
22853,서울특별시 동작구 상도동,국사봉1길 43-4,37.4995222978865,126.930865027296,6
22921,서울특별시 동대문구 장안동,장한로28가길 17,37.5737869470304,127.072496587179,0
22935,서울특별시 중랑구 상봉동,망우로38길 15,37.5940487668575,127.079735896043,7
22936,서울특별시 성동구 도선동,왕십리로24가길 27,37.5638379959044,127.034458926672,6
23000,서울특별시 은평구 신사동,증산로21길 38-7,37.5965776129565,126.910270855809,13
23006,서울특별시 금천구 독산동,시흥대로101길 24,37.4643303170171,126.896022722907,8
23011,서울특별시 강남구 청담동,영동대로 738,37.5240945170671,127.055398356308,10
23072,서울특별시 동대문구 제기동,안암로 114,37.5854410081288,127.032397092549,7
23097,서울특별시 구로구 구로동,구로동로 226,37.4986721416942,126.882716964986,8
23151,서울특별시 금천구 독산동,독산로 336,37.4767273782728,126.903862385187,10
23189,서울특별시 강동구 성내동,올림픽로62길 23-11,37.5370014477086,127.124318000711,13
23223,서울특별시 서대문구 연희동,성산로 384,37.5625205625265,126.931001418233,7
23225,서울특별시 마포구 서교동,양화로 100-12,37.5524143606835,126.919098820235,13
23264,서울특별시 영등포구 양평동4가,선유로47길 4,37.5351175864779,126.896559252147,12
23268,서울특별시 영등포구 대림동,대림로23길 6,37.4940595186342,126.899730936635,10
23285,서울특별시 영등포구 당산동1가,당산로12길 11,37.5221383877601,126.89707061601,8
23326,서울특별시 강남구 세곡동,헌릉로571길 7,37.4660448664795,127.101366881801,6
23337,서울특별시 관악구 봉천동,관악로17길 40,37.4811084649378,126.949481682341,13
23341,서울특별시 서초구 잠원동,강남대로 589,37.5144406772564,127.019386390307,9
23351,서울특별시 관악구 신림동,봉천로18길 15,37.4867316216715,126.93167248674,14
23373,서울특별시 강남구 삼성동,선릉로 524,37.5066550675471,127.04838618187,5
23420,서울특별시 용산구 한강로2가,새창로 213-12,37.5304894835944,126.968028095222,12
23436,서울특별시 중구 황학동,난계로23길 27,37.5702952415257,127.022091749186,5
23441,서울특별시 중구 을지로5가,동호로 361,37.56658573151,127.001913367278,6
23508,서울특별시 서대문구 연희동,연희로 93,37.5664772554575,126.930334248943,5
23557,서울특별시 서대문구 연희동,연희로 82,37.5652132636554,126.930207636674,7
23600,서울특별시 종로구 숭인동,종로62길 17,37.5732101490959,127.019487533277,6
23602,서울특별시 동대문구 제기동,제기로4길 1,37.5862682860138,127.033733107424,4
23605,서울특별시 동대문구 휘경동,이문로 8,37.5885264903456,127.054371132232,9
23614,서울특별시 광진구 구의동,자양로 172,37.5430146393483,127.084703763603,11
23615,서울특별시 광진구 구의동,자양로18길 34-5,37.5376111094372,127.085529390029,6
23618,서울특별시 강남구 논현동,봉은사로 163,37.5070685777585,127.032148755196,2
23623,서울특별시 서초구 잠원동,나루터로 69,37.5157364533318,127.017376361713,6
23625,서울특별시 관악구 봉천동,은천로41길 2,37.4859357283918,126.955827223132,6
23636,서울특별시 영등포구 당산동3가,당산로29길 7-1,37.5259279593796,126.894267963084,11
23682,서울특별시 송파구 오금동,동남로 317,37.5038508086407,127.13815553218,8
23792,서울특별시 영등포구 영등포동2가,버드나루로5길 12,37.5217832410727,126.910250208635,11
23842,서울특별시 송파구 송파동,백제고분로45길 38-9,37.5112935732469,127.107854760373,12
23853,서울특별시 관악구 봉천동,은천로 185-17,37.486092068913,126.95586896648,6
23875,서울특별시 서대문구 신촌동,성산로 573-74,37.5674991466467,126.947141679931,4
23903,서울특별시 강서구 등촌동,양천로60길 41-8,37.5566040377382,126.858640252718,9
23942,서울특별시 성동구 마장동,마장로44길 19,37.5658822523757,127.046346651838,0
23949,서울특별시 도봉구 도봉동,마들로 728-6,37.6748552263205,127.047798293271,15
23957,서울특별시 광진구 화양동,능동로19길 49,37.5473244451529,127.070945993152,13
23975,서울특별시 송파구 방이동,오금로11길 29,37.5154215408732,127.110273284454,12
24019,서울특별시 강서구 화곡동,강서로7길 147,37.5285575797842,126.839477507901,10
24032,서울특별시 서대문구 대현동,이화여대5길 12,37.5584620297635,126.94509513042,13
24044,서울특별시 강서구 염창동,양천로 714-18,37.5486989308282,126.874822564974,6
24067,서울특별시 강서구 방화동,금낭화로 128,37.5765585554781,126.812685159793,6
24086,서울특별시 영등포구 영등포동7가,버드나루로11길 7,37.5244985053003,126.908377539676,10
24118,서울특별시 영등포구 당산동4가,당산로36길 15,37.527883643387,126.899390519301,8
24136,서울특별시 영등포구 당산동,버드나루로 133,37.5300161087682,126.907171787502,10
24143,서울특별시 관악구 신림동,신림로68길 29-10,37.48719785251,126.930828218468,15
24169,서울특별시 은평구 불광동,불광로 118,37.6172307919471,126.93319414504,0
24207,서울특별시 도봉구 창동,도봉로104길 61-15,37.6440307799014,127.035162752505,3
24228,서울특별시 중구 광희동1가,마른내로 152,37.564572553793,127.004801738975,6
24253,서울특별시 중랑구 면목동,용마산로51길 46,37.5801223848958,127.089432026579,11
24308,서울특별시 금천구 독산동,독산로 263,37.4701850450979,126.902529715863,15
24318,서울특별시 강동구 길동,천중로 208,37.5406438518667,127.143227263627,6
24366,서울특별시 강서구 화곡동,까치산로11길 26,37.5456410614002,126.845756821143,5
24380,서울특별시 강서구 가양동,양천로 443-32,37.5638696586847,126.8516537015,13
24394,서울특별시 관악구 봉천동,관악로25길 5-16,37.4846074034136,126.954252764016,8
24395,서울특별시 관악구 봉천동,남부순환로216길 16,37.4808168887896,126.948831101294,11
24432,서울특별시 관악구 신림동,봉천로14길 6-7,37.4880115495697,126.929753967142,12
24433,서울특별시 관악구 신림동,남부순환로181길 38-5,37.4863051607231,126.931028382107,15
24446,서울특별시 강남구 논현동,논현로 641,37.5108368999065,127.03162940528,4
